product_id,category,brand,option,r,g,b,timestamp
A20251125095919934642,liptint,맥,스테이큐리어스,157,58,65,2025-11-25 09:59:19
A20251125095919236841,liptint,맥,스윗시나몬,188,86,79,2025-11-25 09:59:19
A20251125095919218078,liptint,맥,진저렐라,177,68,66,2025-11-25 09:59:19
A20251125095919516843,liptint,맥,스테이큐리어스,157,58,65,2025-11-25 09:59:19
A20251125095919831566,liptint,맥,핫파프리카,248,76,60,2025-11-25 09:59:19
A20251125095919453952,liptint,맥,진저렐라,177,68,66,2025-11-25 09:59:19
A20251125095919111436,liptint,바닐라코,누드로즈,240,220,219,2025-11-25 09:59:19
A20251125095919273617,liptint,맥,핫파프리카,248,76,60,2025-11-25 09:59:19
A20251125095919239651,liptint,바닐라코,누드베이지,244,227,223,2025-11-25 09:59:19
A20251125095919811350,liptint,바닐라코,누드로즈,240,220,219,2025-11-25 09:59:19
A20251125095919314931,liptint,바닐라코,발레리나,250,230,228,2025-11-25 09:59:19
A20251125095919128315,liptint,바닐라코,누드베이지,244,227,223,2025-11-25 09:59:19
A20251125095919165489,liptint,바닐라코,살몬누드,243,230,225,2025-11-25 09:59:19
A20251125095919324114,liptint,바닐라코,발레리나,250,230,228,2025-11-25 09:59:19
A20251125095919242706,liptint,바닐라코,코랄슈,245,221,216,2025-11-25 09:59:19
A20251125095919351133,liptint,바닐라코,살몬누드,243,230,225,2025-11-25 09:59:19
A20251125095919753664,liptint,바닐라코,핑크슈,243,222,223,2025-11-25 09:59:19
A20251125095919340557,liptint,바닐라코,코랄슈,245,221,216,2025-11-25 09:59:19
A20251125095919163740,liptint,에스쁘아,디즈니13호비트라일락,194,15,62,2025-11-25 09:59:19
A20251125095915549305,liptint,3CE,세컨드스킨,166,81,75,13.4833,34.4041,19.9232,#A6514B,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%84%B8%EC%BB%A8%EB%93%9C%EC%8A%A4%ED%82%A8,2025-11-25 09:59:19
A20251125095919158125,liptint,에스쁘아,디즈니14호스웨이코랄,223,72,76,2025-11-25 09:59:19
A20251125095919646753,liptint,바닐라코,핑크슈,243,222,223,2025-11-25 09:59:19
A20251125095919283627,liptint,에스쁘아,메리베리에디션2호베리코어,254,14,43,2025-11-25 09:59:19
A20251125095919315366,liptint,에스쁘아,메리베리에디션18호누디베리,182,93,83,2025-11-25 09:59:19
A20251125095919292728,liptint,에스쁘아,디즈니13호비트라일락,194,15,62,2025-11-25 09:59:19
A20251125095919335388,liptint,에스쁘아,메리베리에디션19호메리베리,151,50,69,2025-11-25 09:59:19
A20251125095919700701,liptint,에스쁘아,디즈니14호스웨이코랄,223,72,76,2025-11-25 09:59:20
A20251125095919137541,liptint,3CE,센슈얼브리즈,189,99,88,15.7026,34.9609,22.6284,#BD6358,https://www.oliveyoung.co.kr/store/search/getSearchMain.do?query=3CE+%EC%84%BC%EC%8A%88%EC%96%BC%EB%B8%8C%EB%A6%AC%EC%A6%88,2025-11-25 09:59:20
A20251125095919202979,liptint,에스쁘아,1호포그모브,206,70,95,2025-11-25 09:59:20
A20251125095920535979,liptint,에스쁘아,메리베리에디션2호베리코어,254,14,43,2025-11-25 09:59:20
A20251125095920252346,liptint,에스쁘아,2호베리코어,254,14,43,2025-11-25 09:59:20
